,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
248,0.995,2.5235406488428927e-08,2.5235406488428927e-08,0.0021852895297591064,500,0,0,0,1000,637645367
249,0.7,0.000343137978162798,0.000343137978162798,0.0037628666734901427,500,0,0,0,1000,1425822073
250,0.467,0.0011067286371790046,0.0011067286371790046,0.0017194773717657773,500,0,0,0,1000,2100921707
251,0.537,0.0007026122112726643,0.0007026122112726643,0.0012655176789530872,500,0,0,0,1000,1549068715
252,0.228,0.0026560445068917293,0.0026560445068917293,0.0007179087035678442,500,0,0,0,1000,1116373564
253,0.082,0.005783316031812237,0.005783316031812237,0.004078591800040645,500,0,0,0,1000,651853129
254,0.953,9.578166252386993e-06,9.578166252386993e-06,0.0002723559314449833,500,0,0,0,1000,470892203
255,0.71,0.0002485912688435068,0.0002485912688435068,0.003708404367024819,500,0,0,0,1000,1698277980
256,0.076,0.005908497485296291,0.005908497485296291,0.007004527575668633,500,0,0,0,1000,1630055221
257,0.669,0.0003415451572970222,0.0003415451572970222,0.0008375035230903592,500,0,0,0,1000,1357411248
258,0.227,0.0026804493353424566,0.0026804493353424566,1.0931875380040974e-05,500,0,0,0,1000,1456714463
259,0.5,0.0009514110754422401,0.0009514110754422401,0.004425055905440646,500,0,0,0,1000,1580137769
260,0.752,0.00017306846179418386,0.00017306846179418386,0.0011164919780407314,500,0,0,0,1000,16337649
261,0.799,0.00011943189407482042,0.00011943189407482042,0.011020472716171919,500,0,0,0,1000,1906065605
262,0.577,0.0006813979162304237,0.0006813979162304237,0.0003340735784438382,500,0,0,0,1000,1997411089
263,0.616,0.0005120367690024017,0.0005120367690024017,0.002450544069508038,500,0,0,0,1000,1325791341
264,0.552,0.0007545185888711153,0.0007545185888711153,0.001523660593605355,500,0,0,0,1000,336621442
265,0.828,9.486865713844345e-05,9.486865713844345e-05,5.5907039054329695e-05,500,0,0,0,1000,671007817
266,0.547,0.0006862511563414784,0.0006862511563414784,0.00019315699866723598,500,0,0,0,1000,747075703
267,0.034,0.009455557416928077,0.009455557416928077,4.875303757101943e-06,500,0,0,0,1000,739777774
